datetime,corr_H_tau
2020-12-01T00:00:00.0,NaN
2020-12-01T00:30:00.0,NaN
2020-12-01T01:00:00.0,NaN
2020-12-01T01:30:00.0,NaN
2020-12-01T02:00:00.0,NaN
2020-12-01T02:30:00.0,NaN
2020-12-01T03:00:00.0,NaN
2020-12-01T03:30:00.0,NaN
2020-12-01T04:00:00.0,NaN
2020-12-01T04:30:00.0,NaN
2020-12-01T05:00:00.0,NaN
2020-12-01T05:30:00.0,NaN
2020-12-01T06:00:00.0,NaN
2020-12-01T06:30:00.0,NaN
2020-12-01T07:00:00.0,NaN
2020-12-01T07:30:00.0,NaN
2020-12-01T08:00:00.0,NaN
2020-12-01T08:30:00.0,NaN
2020-12-01T09:00:00.0,NaN
2020-12-01T09:30:00.0,NaN
2020-12-01T10:00:00.0,NaN
2020-12-01T10:30:00.0,NaN
2020-12-01T11:00:00.0,NaN
2020-12-01T11:30:00.0,NaN
2020-12-01T12:00:00.0,NaN
2020-12-01T12:30:00.0,NaN
2020-12-01T13:00:00.0,NaN
2020-12-01T13:30:00.0,NaN
2020-12-01T14:00:00.0,NaN
2020-12-01T14:30:00.0,NaN
2020-12-01T15:00:00.0,NaN
2020-12-01T15:30:00.0,NaN
2020-12-01T16:00:00.0,NaN
2020-12-01T16:30:00.0,NaN
2020-12-01T17:00:00.0,NaN
2020-12-01T17:30:00.0,NaN
2020-12-01T18:00:00.0,-0.8318741658881944
2020-12-01T18:30:00.0,-0.7512562831098286
2020-12-01T19:00:00.0,-0.774424623242736
2020-12-01T19:30:00.0,-0.774424623242736
2020-12-01T20:00:00.0,-0.8420953071612096
2020-12-01T20:30:00.0,-0.8270986490153079
2020-12-01T21:00:00.0,NaN
2020-12-01T21:30:00.0,NaN
2020-12-01T22:00:00.0,NaN
2020-12-01T22:30:00.0,NaN
2020-12-01T23:00:00.0,NaN
2020-12-01T23:30:00.0,NaN
2020-12-02T00:00:00.0,NaN
2020-12-02T00:30:00.0,0.2949607795907437
2020-12-02T01:00:00.0,0.3928975417451234
2020-12-02T01:30:00.0,0.4160063771319787
2020-12-02T02:00:00.0,0.8164610549194784
2020-12-02T02:30:00.0,0.9180568256224064
2020-12-02T03:00:00.0,0.9300953623259183
2020-12-02T03:30:00.0,0.3524028871903856
2020-12-02T04:00:00.0,0.08728593952686885
2020-12-02T04:30:00.0,-0.3096463052265867
2020-12-02T05:00:00.0,-0.8492738104981721
2020-12-02T05:30:00.0,-0.8975020556375467
2020-12-02T06:00:00.0,-0.895307234460028
2020-12-02T06:30:00.0,-0.5720817995026735
2020-12-02T07:00:00.0,-0.5109270831924444
2020-12-02T07:30:00.0,NaN
2020-12-02T08:00:00.0,NaN
2020-12-02T08:30:00.0,NaN
2020-12-02T09:00:00.0,NaN
2020-12-02T09:30:00.0,NaN
2020-12-02T10:00:00.0,NaN
2020-12-02T10:30:00.0,-0.4638728214259978
